end_date,project_id,service_line,team,project_manager,overbudget_yes,budget,building_region,nda
2016-03-01 00:00:00,9c159a6f-f61b-e411-98c5-6c3be5a6aa7c,HPPM,PM,40,0,111060,SF,false
2015-05-31 00:00:00,9900d651-031c-e411-98c5-6c3be5a6aa7c,LCCA,PM,24,0,9240,SF,false
2016-07-26 00:00:00,3df8e848-bba5-e411-b301-6c3be5a6aa7c,LEED,PM,37,1,88110.64,SF,false
2018-12-31 00:00:00,45e4e399-66a2-e411-98dc-6c3be5a8b8b0,M&V,EN,82,1,16485,SF,false
2017-08-31 00:00:00,058b092f-6aa2-e411-98dc-6c3be5a8b8b0,Energy Modeling,EN,24,1,62834,SF,false
2014-03-14 00:00:00,79f8d27b-db8a-e311-8b1b-78e3b51146cf,HPPM,PM,37,0,129379,SF,false
2013-07-09 00:00:00,02844a70-216f-e211-8c09-78e3b51146cf,LEED,PM,24,0,8680,SF,false
2014-04-29 00:00:00,d731d0cd-da8d-e311-8a37-78e3b511b601,LCCA,PM,24,1,13640,SF,false
2013-07-01 00:00:00,287a36af-0ac7-e211-8c54-78e3b511b601,HPPM,PM,24,0,31503,SF,false
2018-10-20 00:00:00,08f21575-2d66-e511-80eb-c4346bacb92c,LEED,PM,37,1,71789.9,SF,false
2016-05-25 00:00:00,9a2a0b10-e683-e511-80f1-c4346bacb92c,HPPM,PM,55,1,7200,SF,false
2019-04-30 00:00:00,0b5e06d5-ae48-e811-8120-e0071b66cf61,PM TI,PM,79,1,297000,SF,false
2019-03-31 00:00:00,565eb0f9-213c-e711-8102-e0071b6ad191,HPPM,PM,37,1,127160,SF,false
2020-07-01 00:00:00,d4a78005-8241-ea11-a812-000d3a368be7,Materials,SB,9,1,4000,SF,true
2018-04-11 00:00:00,1ba5c216-8a6a-e811-a955-000d3a37839b,LEED,SB,67,0,0,SF,true
2019-12-31 00:00:00,21ea5731-42f8-e811-a965-000d3a37839b,Strategic Planning,SB,58,1,249500,SF,true
2020-03-15 00:00:00,fc5381e6-f428-e911-a964-000d3a378ca2,LEED,SB,39,1,36250,SF,false
2019-05-08 00:00:00,ffcf6fd4-6f46-e911-a96a-000d3a378ca2,LEED,SB,78,0,5280,DV,false
2019-10-20 00:00:00,d1f47c20-95b9-e911-a97e-000d3a378f36,Strategic Planning,SB,84,0,15720,SF,true
2017-01-13 00:00:00,b32d8889-5dcd-e611-80fa-5065f38afa01,Energy Audit,SB,53,1,14000,SF,false
2017-12-15 00:00:00,04f7fd63-fcef-e611-80f9-5065f38b4491,Energy Modeling,SB,46,1,14088,SF,false
2018-01-31 00:00:00,1ca9aaa5-e5dd-e611-80f7-5065f38be0e1,Energy Modeling,SB,55,1,16705,SF,false
2019-07-15 00:00:00,d860cb39-e6dd-e611-80f7-5065f38be0e1,LEED,SB,55,0,80860,SF,false
2017-12-31 00:00:00,b63423c6-86de-e611-80f7-5065f38be0e1,Strategic Planning,SB,58,0,79200,SF,true
2018-12-31 00:00:00,cb65f356-a9de-e611-80f7-5065f38be0e1,Strategic Planning,SB,67,0,120960,SF,false
2015-05-31 00:00:00,130c825b-f81b-e411-98c5-6c3be5a6aa7c,Energy Modeling,SB,37,0,15750,SF,false
2016-05-31 00:00:00,f2beeddc-031c-e411-98c5-6c3be5a6aa7c,M&V,SB,53,1,12250,SF,false
2015-09-02 00:00:00,48b3d465-125e-e411-8a09-6c3be5a8b8b0,Energy Modeling,SB,37,1,1800,SF,false
2017-08-31 00:00:00,82d56937-5ece-e411-8a8d-6c3be5a8b8b0,Compliance,SB,24,0,4480,SF,false
2014-08-04 00:00:00,d9d83287-97fc-e311-96d7-6c3be5a8b8b0,Education,SB,24,0,3000,SF,false
2020-04-17 00:00:00,a3ae586a-62a2-e411-98dc-6c3be5a8b8b0,LEED,SB,82,0,109338,SF,false
2015-06-11 00:00:00,e8f8d0c0-dccb-e311-8efd-6c3be5a8ca30,LEED,SB,24,0,206693.29,SF,true
2013-07-31 00:00:00,6c0867fc-78ba-e111-bad6-78e3b508f847,Energy Modeling,SB,37,1,15656,SF,false
2014-11-30 00:00:00,87a6ec4a-9f1c-e211-8b05-78e3b51146cf,LEED,SB,37,1,28307.5,SF,false
2018-01-31 00:00:00,df638002-2f56-e311-8b1b-78e3b51146cf,LEED,SB,24,1,58900.04,SF,false
2014-02-28 00:00:00,95537cb7-dc8a-e311-8b1b-78e3b51146cf,Energy Modeling,SB,37,0,35250,SF,false
2013-12-12 00:00:00,f32e9e11-0381-e211-8bd7-78e3b51146cf,Energy Modeling,SB,51,0,5425,SF,false
2015-11-11 00:00:00,c4f7421a-d082-e211-8bd7-78e3b51146cf,Energy Modeling,SB,51,1,6500,SF,false
2014-03-19 00:00:00,b7fdf68c-df8d-e311-8a37-78e3b511b601,Energy Modeling,SB,55,0,16250,SF,false
2015-05-31 00:00:00,70454a3d-dab2-e211-8a96-78e3b511b601,Energy Modeling,SB,51,1,4120,SF,false
2014-04-01 00:00:00,3f7b642b-d38c-e211-8c2c-78e3b511b601,LEED,SB,37,1,5465,SF,False
2013-10-14 00:00:00,7d410caf-9142-e311-b7e1-78e3b511b601,GPR,SB,40,0,2015,SF,false
2018-01-31 00:00:00,3e0631d2-d502-e611-810d-c4346bac0260,LEED,SB,84,0,48175,SF,false
2016-12-31 00:00:00,5990ad5b-1729-e611-8114-c4346bac0260,Strategic Planning,SB,58,0,60060,SF,false
2015-10-13 00:00:00,391231f7-8d29-e511-80da-c4346bac4b64,LEED,SB,58,1,7500,SF,true
2015-08-03 00:00:00,401c1277-652a-e511-80da-c4346bac4b64,LEED,SB,57,1,11160,SF,true
2018-12-31 00:00:00,b41f4be5-3bc9-e511-80f6-c4346bac4b64,Energy Modeling,SB,46,1,15480,SF,false
2016-07-18 00:00:00,5cbce0cb-b931-e611-810a-c4346bac4b64,LEED,SB,57,1,12600,SF,true
2018-03-28 00:00:00,87442150-c8ca-e511-80f9-c4346bacb92c,Energy Modeling,SB,72,1,29210,SF,false
2018-01-31 00:00:00,9699bcca-a139-e611-810a-c4346bacb92c,M&V,SB,45,1,13250,SF,false
2018-03-27 00:00:00,1957035e-3b55-e711-8100-e0071b66cf61,Energy Modeling,SB,46,0,14780,SF,false
2018-07-01 00:00:00,057e711e-3c55-e711-8100-e0071b66cf61,LEED,SB,44,0,22830,SF,false
2018-01-31 00:00:00,adaede4f-c977-e711-8102-e0071b66cf61,Strategic Planning,SB,24,1,27405,SF,false
2018-12-31 00:00:00,36259e8c-ebfb-e711-8116-e0071b66cf61,Strategic Planning,SB,67,0,55680,SF,true
2018-06-06 00:00:00,0b8f0556-6005-e811-8116-e0071b66cf61,Energy Modeling,SB,46,0,12000,SF,false
2019-02-01 00:00:00,6b58442d-da26-e811-8119-e0071b66cf61,LEED,SB,84,0,18500,SF,false
2018-10-01 00:00:00,eb54d07d-0947-e811-8120-e0071b66cf61,LEED,SB,84,1,8500,SF,true
2018-10-01 00:00:00,ac3ca229-7d24-e711-80fe-e0071b6ad191,LEED,SB,89,1,5940,SF,false
2019-10-23 00:00:00,d983caaa-2526-e711-80ff-e0071b6ad191,Energy Modeling,SB,72,1,36359,SF,false
2018-11-14 00:00:00,b26039ec-0e09-e711-80fe-e0071b715b91,LEED,SB,89,1,5940,SF,false
2018-01-31 00:00:00,2521f67c-c777-e711-811e-e0071b7458a1,Strategic Planning,SB,24,1,22326,SF,false
2018-02-28 00:00:00,30a1219b-82b7-e711-8127-e0071b7458a1,M&V,SB,81,0,12810,SF,true
2018-10-01 00:00:00,680e9448-8107-e811-812f-e0071b7458a1,LEED,SB,58,0,9300,SF,true
2018-10-01 00:00:00,cb0060ef-8207-e811-812f-e0071b7458a1,LEED,SB,58,0,9300,SF,true
2014-11-17 00:00:00,7fe8017d-3753-e411-b300-6c3be5a841e0,Strategic Planning,PM,37,1,5500,SF,false
2019-03-08 00:00:00,eafb81e7-63a2-e411-98dc-6c3be5a8b8b0,Energy Modeling,EN,82,1,44112,SF,false
2015-09-30 00:00:00,a6b62fb1-aa11-e311-8c30-78e3b51146cf,Commissioning,SB,51,1,14546.28,SF,false
2016-05-20 00:00:00,8329ac5a-71ba-e111-b5df-78e3b511a685,Commissioning,SB,51,1,18000,SF,false
2014-01-31 00:00:00,7bb22527-7fba-e111-b5df-78e3b511a685,GPR,SB,37,1,9859,SF,false
2020-04-30 00:00:00,470db96a-434a-e811-8120-e0071b66cf61,WELL,SB,82,1,157970,SF,true
2018-03-01 00:00:00,29cdfb16-4ea5-e711-8110-e0071b715b91,PM Ground Up,PM,37,1,186460,SF,false
2018-09-30 00:00:00,41ea2549-914a-e511-80e3-c4346bac0260,LEED,PM,37,0,12871.25,SF,false
2018-01-01 00:00:00,773264cd-bb60-e511-80eb-c4346bacdbe8,LEED,PM,37,1,32105,SF,false
2018-04-30 00:00:00,cac3c2d0-ca82-e711-811f-e0071b7458a1,LEED,PM,37,0,17387,SF,false
2020-07-01 00:00:00,5cf060c4-1a70-e911-a977-000d3a37839b,LEED,SB,44,1,40543.8,SF,true
2023-06-01 00:00:00,1508c883-5277-e911-a977-000d3a37839b,LEED,SB,39,1,35500,SF,false
2020-02-25 00:00:00,5e47cb91-8070-e611-80ed-5065f38afa01,LEED,SB,58,1,96908.75,SF,true
2018-01-31 00:00:00,a3b674a5-757b-e611-80ee-5065f38afa01,LEED,SB,24,1,14000,SF,false
2018-07-01 00:00:00,2f46b26b-506a-e611-80ea-5065f38b5171,LEED,SB,89,1,25000,SF,false
2019-08-30 00:00:00,de030c53-b6c7-e611-80f5-5065f38be0e1,LEED,SB,89,1,86650,SF,false
2019-12-31 00:00:00,c5ae3039-29e4-e611-80f8-5065f38be0e1,LEED,SB,44,1,24800,DV,false
2015-11-18 00:00:00,6d1fa5e9-a066-e411-ad1d-6c3be5a6aa7c,LEED,SB,24,0,53500,SF,true
2018-01-31 00:00:00,91fb0d80-00e2-e311-9408-6c3be5a8b8b0,LEED,SB,24,0,33951,SF,false
2015-08-31 00:00:00,13e1d901-0aab-e411-9578-6c3be5a8b8b0,LEED,SB,37,0,6508.11,SF,false
2017-01-12 00:00:00,9120e512-0a1c-e411-b762-6c3be5a8b8b0,LEED,SB,57,1,36750,SF,false
2013-02-28 00:00:00,ca7f9813-ac40-e211-8a15-78e3b51146cf,LEED,SB,40,0,2875,SF,false
2014-05-14 00:00:00,d323c6d1-fe25-e311-8b1c-78e3b51146cf,LEED,SB,24,0,38000,SF,false
2014-02-28 00:00:00,561e5e88-7f3d-e311-8b1c-78e3b51146cf,LEED,SB,37,0,27250,SF,false
2016-11-10 00:00:00,3e90e397-a611-e311-8c30-78e3b51146cf,LEED,SB,55,1,35560,SF,false
2012-09-01 00:00:00,5729ac5a-71ba-e111-b5df-78e3b511a685,LEED,SB,37,0,22818.34,SF,false
2013-11-12 00:00:00,8bb22527-7fba-e111-b5df-78e3b511a685,LEED,SB,24,1,40770,SF,false
2013-06-13 00:00:00,e2aed577-fdc9-e111-8af8-78e3b511b601,LEED,SB,24,1,21625,SF,false
2014-01-31 00:00:00,508bd530-fb35-e311-b7e1-78e3b511b601,LEED,SB,37,0,28500,SF,false
2016-11-13 00:00:00,0a704b79-90f9-e411-965d-a45d36fc0a08,LEED,SB,37,0,40274.09,SF,false
2016-08-13 00:00:00,aba2a70a-a14a-e511-80e3-c4346bac0260,LEED,SB,58,0,54400,SF,false
2016-07-31 00:00:00,fcbc3af9-6ada-e511-8104-c4346bac0260,LEED,SB,50,1,7725,SF,true
2016-09-30 00:00:00,f4180a53-7998-e511-80f1-c4346bac4b64,LEED,SB,24,1,24000,SF,false
2017-05-31 00:00:00,a9831b75-3bc9-e511-80f6-c4346bac4b64,LEED,SB,55,0,23140,SF,false
2018-01-31 00:00:00,174f2535-dcca-e511-80f9-c4346bacb92c,LEED,SB,55,1,34250,SF,false
2018-05-31 00:00:00,893c4485-4c46-e711-80ff-e0071b66cf61,LEED,SB,55,1,66500,SF,false
2018-07-01 00:00:00,a7ca7912-2f52-e711-8100-e0071b66cf61,LEED,SB,82,1,41850,SF,false
2019-05-14 00:00:00,fbcd7902-9dc8-e711-8113-e0071b6ad191,LEED,SB,82,1,46200,SF,false
2018-12-01 00:00:00,253ed0bb-78d4-e711-8115-e0071b6ad191,LEED,SB,82,0,28713.4,SF,false
2018-12-01 00:00:00,77f1c8fc-82d4-e711-8115-e0071b6ad191,LEED,SB,84,0,35560,SF,false
2018-12-03 00:00:00,cb6c0ed3-2a8f-e711-810f-e0071b715b91,LEED,SB,82,1,32050,SF,false
2019-02-23 00:00:00,16bb16ff-f318-e811-812f-e0071b7458a1,LEED,SB,82,1,50700,SF,false
2018-04-11 00:00:00,e81e94b7-2444-45a3-8c31-5db10b4f0769,GPR,SB,73,1,30400,SF,false
2018-12-31 00:00:00,09176ef7-767a-e411-957d-6c3be5a6aa7c,GPR,PM,37,1,2610,SF,false
2017-02-08 00:00:00,147921d5-3e93-e311-bf57-6c3be5a6aa7c,GPR,SB,60,1,20200,SF,false
2018-03-31 00:00:00,5074b5f2-f547-e411-a896-6c3be5a841e0,GPR,SB,73,1,21250,SF,false
2018-01-31 00:00:00,4f9ef46f-3348-e411-a896-6c3be5a841e0,GPR,SB,73,1,21250,SF,false
2014-12-01 00:00:00,9c213df4-bf95-e311-a9b6-6c3be5a8b8b0,GPR,SB,37,0,17104,SF,false
2016-05-27 00:00:00,eaf0f03b-0d1c-e411-b762-6c3be5a8b8b0,NZE,SB,37,1,24500,SF,false
2018-01-31 00:00:00,0d65dacb-eed9-e311-8efd-6c3be5a8ca30,GPR,SB,44,1,14454,SF,false
2018-01-31 00:00:00,2a622a9f-1fda-e311-8efd-6c3be5a8ca30,GPR,SB,73,1,18341,SF,false
2015-11-15 00:00:00,500867fc-78ba-e111-bad6-78e3b508f847,GPR,SB,50,1,13920,SF,false
2015-02-01 00:00:00,28ba396b-191e-e211-8b05-78e3b51146cf,Commissioning,SB,51,1,10586,SF,false
2018-07-09 00:00:00,965511e4-d982-e311-8b1b-78e3b51146cf,GPR,SB,73,1,33351,SF,false
2019-04-15 00:00:00,3e9640ef-7936-e311-8b1c-78e3b51146cf,GPR,SB,73,1,20750,SF,false
2016-02-29 00:00:00,900ccecb-917f-e211-8c15-78e3b511b601,GPR,SB,37,1,7305,SF,false
2014-11-28 00:00:00,df11cb1f-967f-e211-8c15-78e3b511b601,GPR,SB,37,0,11165,SF,false
2014-09-12 00:00:00,23943859-5416-e311-8cd4-78e3b511b601,GPR,SB,37,1,8500,SF,false
2018-05-14 00:00:00,28d0de22-1605-e311-8db5-78e3b511b601,GPR,SB,73,0,22595,SF,false
2014-12-30 00:00:00,67eb1b11-820e-e311-8db5-78e3b511b601,GPR,SB,37,0,18462.24,SF,false
2015-02-01 00:00:00,5ea4424b-880e-e311-8db5-78e3b511b601,GPR,SB,58,1,10000,SF,false
2016-12-23 00:00:00,5f947ff5-c0f3-e111-b721-78e3b511b601,GPR,SB,50,1,10825,SF,false
2016-07-01 00:00:00,0f3217e7-9502-e611-810d-c4346bac0260,GPR,SB,50,0,24090,SF,false
2020-01-31 00:00:00,4bc834d6-5746-e711-80ff-e0071b66cf61,GPR,SB,73,1,10025,SF,false
2020-08-08 00:00:00,ceba5800-d47b-e711-8103-e0071b66cf61,GPR,SB,73,1,33800,SF,false
2019-05-01 00:00:00,22ad2d41-e3c3-e711-8113-e0071b6ad191,GPR,SB,73,0,21200,SF,true
2019-06-12 00:00:00,443cca89-255a-e811-a94f-000d3a378ca2,LEED,SB,27,1,53237.43,SF,false
2019-03-01 00:00:00,4399e0bb-1875-e611-80ea-5065f38b4491,LEED,SB,89,0,47254,SF,false
2018-02-06 00:00:00,ee8de68f-fbef-e611-80f9-5065f38b4491,LEED,SB,55,1,30850,SF,false
2018-08-03 00:00:00,30912742-66ac-e611-80f1-5065f38b5171,LEED,SB,58,1,36660.5,SF,true
2018-04-12 00:00:00,320c266a-70c1-e611-80f6-5065f38b5171,LEED,SB,66,1,39850,SF,false
2016-04-15 00:00:00,9a9380cd-0801-e511-925d-6c3be5a6aa7c,LEED,SB,57,0,29125,SF,true
2018-12-31 00:00:00,2f671c0d-c2ed-e311-aa44-6c3be5a6aa7c,LEED,SB,55,1,34500,SF,true
2015-02-26 00:00:00,a3af0198-4e9f-e311-aca1-6c3be5a6aa7c,LEED,SB,58,0,22320,SF,false
2017-08-10 00:00:00,8299470e-2039-e411-b376-6c3be5a6aa7c,LEED,SB,43,1,36900,SF,false
2016-04-17 00:00:00,bdd9a97a-5556-e411-b300-6c3be5a841e0,LEED,SB,58,0,43500,SF,false
2016-03-22 00:00:00,110ff702-0c75-e411-bc06-6c3be5a841e0,LEED,SB,50,0,51000,SF,false
2016-04-27 00:00:00,3f111aef-0c5e-e411-8a09-6c3be5a8b8b0,LEED,SB,37,0,22750,SF,false
2015-10-30 00:00:00,ae2283ca-edc1-e411-8a8d-6c3be5a8b8b0,LEED,SB,24,0,59750,SF,false
2016-04-18 00:00:00,104c9a2f-73b8-e411-8d3b-6c3be5a8b8b0,LEED,SB,50,0,45500,SF,false
2016-07-05 00:00:00,83c26826-3395-e411-98dc-6c3be5a8b8b0,LEED,SB,58,0,29250,SF,false
2018-03-31 00:00:00,0eee5367-abea-e411-a607-6c3be5a8b8b0,LEED,SB,58,1,39500,SF,false
2017-03-17 00:00:00,ad443fd0-761e-e411-b762-6c3be5a8b8b0,LEED,SB,37,1,53632.5,SF,false
2016-09-08 00:00:00,ef5dfdd5-84d1-e311-8efd-6c3be5a8ca30,LEED,SB,58,0,37000,SF,false
2016-11-30 00:00:00,520867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,57,1,41900,SF,false
2015-07-31 00:00:00,6a0867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,37,1,30515,SF,false
2013-03-30 00:00:00,8e0867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,40,1,14450,SF,false
2015-11-03 00:00:00,48b9c21d-59ac-e211-8abd-78e3b51146cf,LEED,SB,40,1,10825,SF,false
2015-03-10 00:00:00,3bffca76-8457-e311-8b1b-78e3b51146cf,LEED,SB,37,1,15580,SF,false
2014-10-25 00:00:00,a3bc049b-4738-e311-8b1c-78e3b51146cf,LEED,SB,24,1,21350,SF,false
2015-10-30 00:00:00,12207743-bc45-e311-8b1c-78e3b51146cf,LEED,SB,24,1,14210,SF,false
2016-12-26 00:00:00,628c69b4-8846-e311-8b1c-78e3b51146cf,LEED,PM,37,1,59000,SF,false
2015-09-21 00:00:00,97660696-8946-e311-8b1c-78e3b51146cf,LEED,SB,37,0,22000,SF,false
2016-02-24 00:00:00,790dc1cc-1ae0-e211-8b83-78e3b51146cf,LEED,SB,24,1,29300,SF,false
2015-11-24 00:00:00,f8d50215-ce82-e211-8bd7-78e3b51146cf,LEED,SB,58,1,17880,SF,false
2016-05-31 00:00:00,b5748db0-7088-e211-8bd7-78e3b51146cf,LEED,SB,37,1,21950,SF,false
2015-02-23 00:00:00,34856c54-846a-e211-8c09-78e3b51146cf,LEED,SB,58,1,20080,SF,false
2013-10-23 00:00:00,3f3f973d-dedf-e111-8c2b-78e3b51146cf,LEED,SB,40,1,21350,SF,false
2014-12-01 00:00:00,e186b091-d8e7-e111-8c2b-78e3b51146cf,LEED,SB,24,1,19500,SF,false
2013-03-26 00:00:00,4529ac5a-71ba-e111-b5df-78e3b511a685,LEED,SB,24,1,34400,SF,False
2013-04-17 00:00:00,4929ac5a-71ba-e111-b5df-78e3b511a685,LEED,SB,24,1,38852.52,SF,false
2015-06-24 00:00:00,69b22527-7fba-e111-b5df-78e3b511a685,LEED,SB,40,1,31492,SF,false
2012-08-01 00:00:00,c103659a-83ba-e111-b5df-78e3b511a685,LEED,SB,40,1,29540,SF,false
2016-12-31 00:00:00,d71d6eca-db8d-e311-8a37-78e3b511b601,LEED,SB,50,1,44624.55,SF,false
2014-02-20 00:00:00,4fffcfbf-905e-e211-8b98-78e3b511b601,LEED,SB,24,1,44540,SF,false
2013-08-22 00:00:00,99c425ec-86ba-e111-8be7-78e3b511b601,LEED,SB,37,1,11579,SF,false
2015-02-27 00:00:00,d0a9a6e9-907f-e211-8c15-78e3b511b601,LEED,SB,37,1,11365,SF,false
2018-01-31 00:00:00,09cd1962-8e8a-e211-8c2c-78e3b511b601,LEED,SB,24,0,165740,SF,false
2016-12-31 00:00:00,87f96577-83d7-e211-8cf1-78e3b511b601,LEED,SB,37,1,32740,SF,false
2014-12-31 00:00:00,f6ef40fa-880d-e211-b721-78e3b511b601,LEED,SB,58,1,38000,SF,false
2015-11-30 00:00:00,4e47b4b4-df1b-e311-b7e1-78e3b511b601,LEED,SB,24,0,30025,SF,false
2017-03-01 00:00:00,62144303-7b41-e311-b7e1-78e3b511b601,LEED,SB,58,1,24235,SF,false
2018-01-31 00:00:00,b2b62dae-cec9-e411-9d03-a45d36fc0a08,LEED,SB,24,1,37500,SF,false
2016-06-01 00:00:00,dc396e38-61a6-e411-b206-a45d36fc0a08,LEED,SB,58,0,24500,SF,false
2018-08-01 00:00:00,247b32c0-c95b-e511-80ec-c4346bac0260,LEED,SB,84,0,44780,SF,false
2018-07-31 00:00:00,deb6e21c-bf6b-e511-80ef-c4346bac0260,LEED,SB,58,0,103642.25,SF,true
2016-04-29 00:00:00,a7875fb8-3e1c-e511-80da-c4346bac4b64,LEED,SB,58,0,37860,SF,false
2018-01-31 00:00:00,5debe46d-b710-e611-8101-c4346bac4b64,LEED,SB,55,1,31780,SF,false
2017-02-28 00:00:00,5dd00b8c-0358-e511-80e8-c4346bacb92c,LEED,SB,37,0,86689.84,SF,false
2016-06-01 00:00:00,bafa3ea9-ee2b-e511-80dc-c4346bacdbe8,LEED,SB,50,0,65900,SF,true
2018-02-28 00:00:00,8b848ac8-d536-e511-80e2-c4346bacdbe8,LEED,SB,89,1,52516.83,SF,false
2018-09-01 00:00:00,1e2c5a2b-c0fe-e611-80f3-e0071b66cf61,LEED,SB,58,0,67213.75,SF,true
2019-05-15 00:00:00,69ce7095-d8fb-e711-8116-e0071b66cf61,LEED,SB,84,0,12595,SF,false
2018-10-01 00:00:00,327ea839-6c3f-e811-811d-e0071b66cf61,LEED,SB,37,0,16654,SF,false
2019-07-05 00:00:00,b202c2f6-9ed3-e711-8115-e0071b6ad191,LEED,SB,67,0,42685,SF,true
2018-05-01 00:00:00,60b30838-441e-e711-8102-e0071b715b91,LEED,SB,58,0,42100,SF,true
2018-02-28 00:00:00,1a2d4656-632c-e711-8105-e0071b715b91,LEED,SB,58,1,34000,SF,true
2019-01-14 00:00:00,0476966e-6b62-e711-811c-e0071b7458a1,LEED,SB,67,0,42841.5,SF,true
2019-07-01 00:00:00,69f606ee-d3e5-e711-812d-e0071b7458a1,LEED,SB,44,1,32436,DV,true
2019-06-17 00:00:00,d072b6dd-5e01-e811-812f-e0071b7458a1,LEED,SB,84,0,39000,SF,true
2016-12-10 00:00:00,eecc6ea4-8f0f-e511-80e3-fc15b4284a70,LEED,SB,58,0,47550,SF,true
