project_id,service_line,team,project_manager,overbudget_yes,budget,building_region,nda,total_hours,emp_count,month_duration
a59509f7-cc5a-e811-a94f-000d3a378ca2,Energy Modeling,SB,72,0,26451.0,SF,False,131.0,27.0,19.022977884556152
476b2e56-cd5a-e811-a94f-000d3a378ca2,Energy Modeling,SB,72,0,26451.0,SF,True,135.0,31.0,17.675927637117805
b1220e5e-e25a-e811-a94f-000d3a378ca2,Strategic Planning,SB,58,1,3420.0,SF,False,18.0,10.0,1.7084539723608287
e828984e-7e76-e811-a955-000d3a378ca2,Commissioning,SB,45,0,10320.0,SF,False,50.0,26.0,5.716749830592004
b8ac02ac-dcd6-e811-a95e-000d3a378ca2,Materials,SB,58,0,4300.0,SF,True,5.0,5.0,3.8768763218957267
2e8011cb-1068-e811-a954-000d3a378dd3,Energy Audit,SB,72,1,7100.0,SF,False,77.25,29.0,2.3326967699542087
bca99f30-e802-e911-a964-000d3a378dd3,LCCA,SB,24,0,7220.0,SF,False,29.5,13.0,0.7885172180126901
132ecbf0-d679-e611-80ed-5065f38afa01,Energy Audit,SB,66,0,3700.0,SF,False,14.0,5.0,4.271134930902072
87a1589b-da81-e611-80ef-5065f38afa01,Materials,SB,24,0,10935.0,SF,False,66.25,70.0,11.13780570442925
fbfed513-10c3-e611-80f9-5065f38afa01,Commissioning,SB,81,0,28810.0,SF,False,143.25,59.0,21.68422349534898
e39e0744-67ee-e611-80fc-5065f38afa01,Energy Modeling,SB,24,0,8135.0,SF,False,22.0,9.0,6.702396353107867
808df370-775a-e611-80e7-5065f38b4491,Strategic Planning,SB,58,1,188017.08,SF,True,1250.25,605.0,14.521858765067044
d5dc74d7-3c5b-e611-80e7-5065f38b4491,Energy Modeling,SB,46,0,13510.0,SF,False,26.0,8.0,12.747695024538492
f817d18a-a36f-e611-80ea-5065f38b4491,LBC,SB,66,0,6600.0,SF,False,40.0,29.0,12.71484014045463
d12dc9a9-7474-e611-80ea-5065f38b4491,Strategic Planning,SB,89,1,78080.0,SF,False,607.25,246.0,4.566828887656831
30f48108-ae89-e611-80ed-5065f38b4491,Strategic Planning,SB,24,0,64722.5,SF,True,452.5,132.0,5.782459598759728
4b142f75-ae89-e611-80ed-5065f38b4491,Strategic Planning,SB,24,1,30205.0,SF,True,222.33,74.0,19.384381609478634
db930cca-e4b7-e611-80f4-5065f38b4491,Energy Audit,SB,53,1,16455.0,SF,False,138.0,36.0,5.81531448284359
882bd67d-ecd9-e611-80f7-5065f38b4491,Materials,SB,24,0,6641.25,SF,False,40.25,34.0,2.135567465451036
7a94f5b9-0a4a-e611-80e5-5065f38b5171,Energy Audit,SB,53,1,14700.0,SF,False,147.25,61.0,5.19107168525021
d4a7f586-0f4a-e611-80e5-5065f38b5171,Energy Audit,SB,53,1,16310.0,SF,False,162.0,65.0,6.012443787346763
083455e2-32b7-e611-80f4-5065f38b5171,Energy Modeling,SB,55,1,7993.6,SF,False,49.0,17.0,3.1540688720507606
4fa9cbcc-67be-e611-80f5-5065f38b5171,GPR,SB,50,1,2500.0,SF,False,21.0,10.0,1.117066058851311
904bdcec-70c1-e611-80f6-5065f38b5171,Commissioning,SB,81,0,16520.0,SF,False,96.25,56.0,13.404792706215733
f5d63b2c-d659-e611-80e6-5065f38be0e1,Energy Modeling,SB,46,1,4950.0,SF,False,31.25,13.0,19.252962073143184
838b1bb7-6192-e611-80ec-5065f38be0e1,Compliance,SB,50,0,3750.0,SF,False,20.5,13.0,1.149920942935173
6976ae09-a8ab-e611-80f0-5065f38be0e1,Materials,SB,24,1,14418.75,SF,True,92.5,89.0,8.01659171646235
a96b05eb-94b7-e411-ab49-6c3be5a6aa7c,Energy Modeling,SB,58,1,310.0,SF,False,2.0,1.0,13.339082938048008
071e948d-259f-e311-aca1-6c3be5a6aa7c,Education,SB,24,0,6500.0,SF,False,18.5,6.0,4.172570278650485
d3eddaba-4b56-e411-b300-6c3be5a841e0,Strategic Planning,SB,70,0,186445.0,SF,True,752.5,250.0,16.85455553502125
b5a557df-57ce-e411-8a8d-6c3be5a8b8b0,Strategic Planning,SB,24,1,192035.0,SF,True,1290.0,505.0,21.19140023409105
2a611873-159f-e311-a9f0-6c3be5a8b8b0,Energy Modeling,SB,24,0,50000.0,SF,False,63.0,31.0,17.347378796279184
c4639c9c-dfb1-e211-8abd-78e3b51146cf,M&V,SB,24,1,5825.0,SF,False,47.73,20.0,6.176718207766073
11cae027-3a56-e311-8b1b-78e3b51146cf,GPR,SB,37,1,315.0,SF,False,8.0,4.0,28.978007761966364
17bf0989-8036-e311-8b1c-78e3b51146cf,Energy Audit,SB,37,1,7500.0,SF,False,70.0,35.0,2.6941004948766913
86c043c1-ab11-e311-8c30-78e3b51146cf,Energy Modeling,SB,40,0,13110.0,SF,False,1.5,2.0,7.359494034785109
79962419-f75d-e311-8a37-78e3b511b601,Compliance,SB,24,1,1200.0,SF,False,13.75,8.0,1.379905131522208
2033277a-33f3-e211-8c1d-78e3b511b601,Education,SB,24,1,1260.0,SF,False,6.84,7.0,3.975440974147313
1bdfc843-aef8-e211-8c1d-78e3b511b601,GPR,SB,37,1,3500.0,SF,False,27.5,9.0,0.5256781453417935
a009f09a-8e8d-e211-8c2c-78e3b511b601,GPR,SB,40,0,4000.0,SF,False,16.5,12.0,33.9719501427134
27f2a393-830e-e311-8db5-78e3b511b601,GPR,SB,37,0,1747.3,SF,False,12.5,11.0,1.379905131522208
1fb855e2-2e2a-e311-b7e1-78e3b511b601,Energy Audit,SB,37,1,47000.0,SF,False,354.25,122.0,3.8111665537280026
0902cf53-4885-e411-9650-a45d36fc0a08,Energy Modeling,SB,24,0,25020.0,SF,False,11.5,8.0,2.398406538121933
6de1d00d-29e5-e411-bc42-a45d36fc0a08,Strategic Planning,SB,24,1,12475.0,SF,True,122.0,51.0,16.131748085176287
442d2635-a137-e511-80e3-c4346bac0260,Compliance,SB,24,0,2750.0,SF,False,15.75,12.0,21.092835581839463
0034f66b-b497-e511-80f8-c4346bac0260,Energy Audit,SB,53,0,5510.0,SF,False,37.25,19.0,25.166841208238363
d0ec11e2-4a45-e611-8117-c4346bac0260,Materials,SB,88,0,3935.0,SF,False,15.25,11.0,4.632538655824555
3f9aa2b6-5826-e511-80da-c4346bac4b64,Strategic Planning,SB,24,1,13930.0,SF,True,305.25,109.0,20.665722088749256
8600aca6-98e5-e511-80fd-c4346bac4b64,Strategic Planning,SB,50,0,3050.0,SF,False,20.5,14.0,4.829667960327727
85c6d911-1c16-e611-8102-c4346bac4b64,Commissioning,SB,81,0,36510.0,SF,False,222.25,109.0,33.61054641779092
5c71da2e-c47d-e511-80ef-c4346bacb92c,Compliance,SB,50,0,1750.0,SF,False,8.75,5.0,1.6755990882769667
53d5a150-8bb9-e511-80f7-c4346bacb92c,Strategic Planning,SB,58,0,203440.0,SF,True,1184.5,451.0,6.636686584940143
ebe7e0c6-d500-e611-8101-c4346bacb92c,Compliance,SB,50,1,1500.0,SF,False,10.0,9.0,1.2813404792706216
3359f675-cc88-e511-80f3-c4346bacdbe8,Energy Audit,SB,53,0,5900.0,SF,False,37.0,14.0,25.62680958541243
8b32eb46-cf88-e511-80f3-c4346bacdbe8,Energy Audit,SB,53,1,14966.0,SF,False,112.5,44.0,5.322491221585659
b601c27d-f4c5-e511-80fe-c4346bacdbe8,Strategic Planning,SB,89,1,10000.0,SF,False,193.5,88.0,4.665393539908417
b56e1877-4919-e611-810c-c4346bacdbe8,Compliance,SB,50,0,2250.0,SF,False,12.75,9.0,6.43955728043697
5f35bdbb-3a1d-e611-810c-c4346bacdbe8,Compliance,SB,50,0,4350.0,SF,False,26.75,17.0,1.9055832768640013
30832a45-920d-e711-80f5-e0071b66cf61,Strategic Planning,SB,44,0,7000.0,DV,False,56.0,30.0,4.632538655824555
e00df08a-7016-e711-80f8-e0071b66cf61,Commissioning,SB,81,0,8330.0,SF,False,38.0,25.0,11.893468038358078
79adb113-7116-e711-80f8-e0071b66cf61,Compliance,SB,89,0,4861.4,SF,False,27.5,21.0,16.098893201092427
cf731e68-1247-e711-80ff-e0071b66cf61,Commissioning,SB,81,0,15370.0,SF,False,90.75,49.0,6.800961005359453
cdcc3571-7262-e711-8101-e0071b66cf61,Commissioning,SB,81,1,15400.0,SF,False,97.0,53.0,18.990123000472288
577cb707-2905-e811-8116-e0071b66cf61,WELL,SB,55,1,6125.0,SF,True,39.75,19.0,3.1540688720507606
31b35d16-c923-e811-8119-e0071b66cf61,NZE,SB,40,1,3000.0,SF,False,15.5,5.0,0.7885172180126901
18f2c602-cf36-e811-811c-e0071b66cf61,Strategic Planning,SB,58,0,90210.0,SF,True,569.9,393.0,9.88932010924249
d8f6949e-3a38-e811-811c-e0071b66cf61,WELL,SB,44,1,10800.0,DV,False,119.25,50.0,4.336844699069796
cb9ee499-a882-e711-8109-e0071b6ad191,Strategic Planning,SB,58,0,55420.5,SF,True,353.1,194.0,6.899525657611039
97a8f71c-0aaa-e711-810d-e0071b6ad191,HPPM,SB,40,1,260000.0,SF,False,2364.0,522.0,20.698576972833116
c1e44aae-dec3-e711-8113-e0071b6ad191,Energy Modeling,SB,72,0,21700.0,SF,False,89.0,25.0,16.82170065093739
44f1ce9e-83d4-e711-8115-e0071b6ad191,Commissioning,SB,81,0,23440.0,SF,False,20.5,10.0,6.012443787346763
efd8f16f-0bda-e711-8116-e0071b6ad191,Strategic Planning,SB,44,0,7500.0,SF,False,41.5,23.0,1.41276001560607
a4528ee5-9df7-e611-80fb-e0071b715b91,Energy Modeling,SB,72,0,21950.0,SF,False,113.5,29.0,31.146430111501264
5f35c15c-d81b-e711-8102-e0071b715b91,Commissioning,SB,81,0,26460.0,SF,False,145.0,82.0,15.967473664756977
2d1873b6-463f-e711-8108-e0071b715b91,Energy Modeling,SB,46,1,8470.0,SF,False,51.0,12.0,6.800961005359453
e71c4eb7-907c-e711-810d-e0071b715b91,GPR,SB,57,1,2640.0,SF,False,16.25,7.0,0.3285488408386209
332fbb03-3c7d-e711-810d-e0071b715b91,Commissioning,SB,81,0,15100.0,SF,False,89.5,50.0,10.67783732725518
dde65ca4-53dc-e711-811a-e0071b715b91,Energy Modeling,SB,37,0,25000.0,SF,False,,,
9e101340-5721-e711-8112-e0071b7458a1,Compliance,SB,50,0,4350.0,SF,False,21.5,11.0,1.8398735086962772
39df9e25-78e6-e711-812e-e0071b7458a1,Strategic Planning,SB,89,0,22910.0,SF,False,128.25,112.0,9.1008028912298
da113646-88e6-e711-812e-e0071b7458a1,Energy Audit,SB,89,1,10550.0,SF,False,88.5,44.0,2.496971190373519
bc5e53d9-fc01-e811-812f-e0071b7458a1,Commissioning,SB,81,0,21950.0,SF,False,100.5,52.0,5.486765642004969
35eee842-fd01-e811-812f-e0071b7458a1,Commissioning,SB,81,0,5010.0,SF,False,25.25,17.0,11.46635454526787
65c6cb2f-e022-ea11-a810-000d3a36880e,LEED,SB,71,1,17500.0,SF,True,107.5,76.0,6.242427975933797
7eb45dfc-1459-ea11-a811-000d3a36886f,LEED,SB,82,1,7000.0,SF,False,74.0,36.0,2.102712581367174
1ee9cd56-d147-ea11-a812-000d3a368be7,LEED,SB,37,1,10000.0,SF,False,60.0,15.0,18.2016057824596
f8b4ad3b-23ba-e811-a95c-000d3a3780dd,LEED,SB,55,1,60500.0,SF,False,422.5,289.0,24.082630033470913
bf06579a-4cbc-e811-a95c-000d3a3780dd,LEED,SB,84,0,18080.0,SF,False,101.25,71.0,10.38214337050042
216eecfe-22ed-e811-a965-000d3a37839b,LEED,SB,24,1,18000.0,SF,False,105.25,43.0,3.186923756134623
46e490f0-aa6d-e811-a953-000d3a37870e,LEED,SB,27,1,3500.0,SF,False,45.9,35.0,1.4784697837737941
a99f11cb-e3cc-e811-a960-000d3a37870e,LEED,SB,24,0,6450.0,SF,False,33.5,14.0,2.792665147128278
d778ac11-89d8-e911-a98b-000d3a378dd3,LEED,SB,89,1,12469.2,SF,True,72.75,39.0,4.928232612579314
8e083694-c1e4-e911-a98f-000d3a378dd3,LEED,SB,26,1,8650.0,SF,False,46.25,28.0,3.7126019014764164
abeb2213-4ab3-e911-a97e-000d3a378f36,LEED,SB,84,0,21500.0,SF,False,126.0,55.0,4.172570278650485
af7c422d-5ecd-e611-80fa-5065f38afa01,LEED,SB,50,1,4000.0,SF,False,30.0,19.0,2.9569395675475882
281780dc-d758-e611-80e7-5065f38b4491,LEED,SB,89,1,13000.8,SF,False,117.5,136.0,26.283907267089674
cbbc2804-e58b-e611-80ed-5065f38b4491,LEED,SB,55,1,27296.0,SF,False,207.75,118.0,44.91262654263948
4985b620-6974-e611-80ea-5065f38b5171,LEED,SB,82,1,6110.0,SF,False,51.75,42.0,40.2143781186472
3b101b46-4bb7-e611-80f4-5065f38b5171,LEED,SB,57,1,3465.0,SF,False,21.5,6.0,3.7126019014764164
e676d621-167b-e411-957d-6c3be5a6aa7c,LEED,SB,37,0,557.5,SF,False,3.5,4.0,2.464116306289657
2cdf7572-ad2c-e411-98c5-6c3be5a6aa7c,LEED,SB,24,0,7500.0,SF,False,38.25,15.0,6.340992628185384
7d3c463f-c5b7-e411-ab49-6c3be5a6aa7c,LEED,SB,24,1,15100.0,SF,True,267.0,103.0,4.3696995831536585
27cc22c4-1cd3-e411-9210-6c3be5a841e0,LEED,SB,24,1,23324.0,SF,False,146.75,91.0,46.456806094581
1b5ae41c-24d3-e411-9210-6c3be5a841e0,LEED,SB,37,1,30500.96,SF,False,254.04,98.0,17.183104375859873
95696aad-47e0-e311-b46e-6c3be5a841e0,LEED,SB,58,0,6950.0,SF,False,51.25,26.0,6.012443787346763
f23c7911-ce06-e411-b50b-6c3be5a841e0,LEED,SB,24,1,8500.0,SF,True,153.5,61.0,6.308137744101521
c412a4ce-cf06-e411-b50b-6c3be5a841e0,LEED,SB,24,1,8493.0,SF,False,97.53,52.0,5.19107168525021
f4f7b4e6-d106-e411-b50b-6c3be5a841e0,LEED,SB,24,1,71195.0,SF,True,642.5,140.0,3.4169079447216575
884e4ddd-d506-e411-b50b-6c3be5a841e0,LEED,SB,40,1,5500.0,SF,False,42.25,15.0,2.9569395675475882
8085b741-175e-e411-8a09-6c3be5a8b8b0,LEED,SB,37,0,12500.0,SF,False,76.75,20.0,3.909731205979589
23413641-e306-e411-96d7-6c3be5a8b8b0,LEED,SB,24,1,4000.0,SF,False,36.33,11.0,1.149920942935173
2c2cf622-e406-e411-96d7-6c3be5a8b8b0,LEED,SB,24,1,0.0,SF,False,3.0,2.0,2.7269553789605534
ebd93c0c-8c07-e411-96d7-6c3be5a8b8b0,LEED,SB,40,1,5000.0,SF,False,45.5,20.0,2.792665147128278
a95be713-3e9c-e411-98dc-6c3be5a8b8b0,LEED,SB,58,0,101910.0,SF,False,683.75,387.0,47.57387215343231
f97973e3-1065-e411-b232-6c3be5a8b8b0,LEED,SB,89,1,43947.0,SF,False,341.25,230.0,55.787593174397834
72a51839-5e0c-e411-b2a1-6c3be5a8b8b0,LEED,SB,24,1,3500.0,SF,False,63.52,45.0,4.139715394566624
8547d23e-730c-e411-b2a1-6c3be5a8b8b0,LEED,SB,37,0,38000.0,SF,True,6.5,7.0,3.5154725969732437
9c662025-2735-e411-b4d5-6c3be5a8b8b0,LEED,SB,24,0,1950.0,SF,False,12.0,7.0,4.993942380747038
5bcb20cf-32b5-e311-accf-6c3be5a8ca30,LEED,SB,24,0,1000.0,SF,False,5.5,4.0,0.9856465225158627
9c0867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,37,0,14376.0,SF,False,58.44,38.0,21.68422349534898
a60867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,40,0,14925.0,SF,False,28.75,20.0,0.9199367543481386
31287352-b740-e211-8a15-78e3b51146cf,LEED,SB,40,0,10333.0,SF,False,30.55,19.0,18.66157415963367
5cd140fe-897c-e311-8b1b-78e3b51146cf,LEED,SB,24,1,10000.0,SF,False,260.5,135.0,36.304646912667614
654aafd2-9a2c-e311-8b1c-78e3b51146cf,LEED,SB,24,0,10160.0,SF,False,66.16,28.0,1.0185014065997249
cd358680-1835-e311-8b1c-78e3b51146cf,LEED,SB,24,1,2000.0,SF,False,15.75,9.0,16.49315181009877
b7a1c4e6-bc0d-e211-8b25-78e3b51146cf,LEED,SB,24,1,54722.2,SF,False,434.25999999999993,184.0,13.766196431138216
565776ef-f690-e211-8bd7-78e3b51146cf,LEED,SB,40,0,14120.0,SF,False,23.5,11.0,0.13141953633544837
56584083-6d95-e211-8bd7-78e3b51146cf,LEED,SB,24,0,47260.0,SF,False,295.62,165.0,24.37832399022567
50042449-c5da-e211-97d3-78e3b51146cf,LEED,SB,40,1,735.0,SF,False,3.5,3.0,12.287726647364423
75b22527-7fba-e111-b5df-78e3b511a685,LEED,SB,40,0,9917.0,SD,False,34.5,27.0,15.408940635331321
d31fcb4b-cf13-e211-8b1a-78e3b511b601,LEED,SB,24,1,9000.0,SF,False,75.91,30.0,6.2095730918499354
32a9addd-55ee-e211-8c1d-78e3b511b601,LEED,SB,24,1,9548.0,SF,False,78.92,25.0,2.858374915296002
55db786b-e3de-e211-8c41-78e3b511b601,LEED,SB,37,1,1240.0,SF,False,38.25,15.0,1.117066058851311
10ac12b4-fdcd-e211-8c54-78e3b511b601,LEED,SB,40,1,1000.0,SF,False,38.5,29.0,5.322491221585659
abcfd399-6103-e211-b721-78e3b511b601,LEED,SB,24,1,34055.0,SF,False,329.31999999999994,208.0,14.160455040144562
283b56f9-b019-e311-b7e1-78e3b511b601,LEED,SB,24,1,3750.0,SF,False,83.32,46.0,4.139715394566624
d202d746-1b2a-e311-b7e1-78e3b511b601,LEED,SB,24,0,5774.0,SF,False,47.83,23.0,6.045298671430625
e531f6b1-2ce5-e411-bc42-a45d36fc0a08,LEED,SB,37,0,6465.0,SF,False,7.0,3.0,2.6612456107928293
b1a5d267-437e-43b8-b74f-b0dc00d00885,LEED,SB,40,1,0.0,SF,False,7.0,3.0,0.9527916384320007
947eadb2-f2db-e511-8104-c4346bac0260,LEED,SB,24,1,3035.0,SF,False,26.0,12.0,0.5913879135095177
99d88539-d49a-e511-80f3-c4346bac4b64,LEED,SB,37,0,6800.0,SF,False,28.0,6.0,19.220107189059323
5b078853-96a3-e511-80f3-c4346bac4b64,LEED,SB,24,1,24350.0,SF,False,188.0,65.0,15.343230867163596
6b6a3bdf-fe57-e511-80e8-c4346bacb92c,LEED,SB,37,0,34099.33,SF,False,229.67,70.0,17.840202057537116
de5d0338-0258-e511-80e8-c4346bacb92c,LEED,SB,37,0,104796.07,SF,False,116.25,28.0,5.585330294256556
1e4c4255-c188-e511-80f1-c4346bacb92c,LEED,SB,50,1,14850.0,SF,True,143.0,85.0,10.612127559087456
b83e0eb9-c688-e511-80f1-c4346bacb92c,LEED,SB,24,1,14850.0,SF,True,140.0,91.0,8.837963818558903
5567af6b-d9b3-e511-80f7-c4346bacb92c,LEED,SB,24,1,7500.0,SF,False,57.25,21.0,2.858374915296002
d3065df1-9bfa-e511-8109-c4346bacdbe8,LEED,SB,44,1,100010.0,SF,False,655.25,394.0,50.99078009815397
33d72ab1-0d17-e611-810c-c4346bacdbe8,LEED,SB,24,1,8000.0,SF,False,76.0,46.0,32.132076634017125
0d4ed731-1247-e711-80ff-e0071b66cf61,LEED,SB,43,0,22000.0,SF,False,105.0,45.0,7.359494034785109
268ef2ff-3a67-e711-8101-e0071b66cf61,LEED,SB,57,0,6100.0,SF,False,33.5,12.0,1.6427442041931046
7b517b06-0b73-e711-8102-e0071b66cf61,LEED,SB,55,1,16400.0,SF,False,92.75,57.0,28.61660403704388
6cb650dc-aca4-e711-8107-e0071b66cf61,LEED,SB,55,0,3300.0,SF,False,18.0,4.0,4.172570278650485
552a146b-c1c8-e711-810f-e0071b66cf61,LEED,SB,82,1,11404.0,SF,False,94.5,52.0,19.81149510256884
9879f1a9-be76-e711-8108-e0071b6ad191,LEED,SB,44,0,7120.0,SF,False,43.5,18.0,5.158216801166349
7051a608-1d9c-e711-810c-e0071b6ad191,LEED,SB,24,0,4125.0,SF,False,20.0,10.0,1.6098893201092426
bf7d6cf3-0bb5-e711-8110-e0071b6ad191,LEED,SB,82,1,62992.0,SF,True,460.0,360.0,33.08486827244913
3da60549-4303-e711-80fd-e0071b715b91,LEED,SB,89,1,13000.0,SF,False,91.64999999999999,127.0,36.96174459434485
8cf6947e-0a2a-e711-8105-e0071b715b91,LEED,SB,24,0,5435.0,SF,False,30.5,14.0,8.936528470810488
d9604e02-3d2c-e711-8105-e0071b715b91,LEED,SB,55,1,17670.75,SF,False,126.25,60.0,9.166512659397524
9cd9bb76-736d-e711-810b-e0071b715b91,LEED,SB,55,1,3067.89,SF,False,19.0,7.0,12.287726647364423
6e75f692-a08e-e711-810f-e0071b715b91,LEED,SB,89,0,13110.0,SF,False,79.25,56.0,4.303989814985934
64c4ed32-a012-e811-811d-e0071b715b91,LEED,SB,89,0,13000.0,SF,False,52.75,79.0,24.70687283106429
f59cf68e-d54a-e711-811b-e0071b7458a1,LEED,SB,55,1,7000.0,SF,False,58.0,39.0,35.68040411507423
451c26e8-b70d-e811-812f-e0071b7458a1,LEED,SB,44,0,7500.0,DV,False,50.0,16.0,2.266987001786484
5530259b-2222-e811-8131-e0071b7458a1,LEED,SB,24,1,1650.0,SF,False,8.5,4.0,1.084211174767449
540867fc-78ba-e111-bad6-78e3b508f847,Commissioning,SB,51,0,41231.0,SF,False,209.5,150.0,54.37483315879176
560867fc-78ba-e111-bad6-78e3b508f847,GPR,SB,37,0,21600.0,SF,False,136.95,15.0,9.396496847984558
680867fc-78ba-e111-bad6-78e3b508f847,Commissioning,SB,51,0,19858.0,SF,False,13.75,14.0,5.453910757921107
7e0867fc-78ba-e111-bad6-78e3b508f847,Commissioning,SB,51,0,44832.0,SF,False,7.5,6.0,7.359494034785109
860867fc-78ba-e111-bad6-78e3b508f847,Energy Modeling,SB,37,1,22360.0,SF,False,322.25,114.0,18.39873508696277
880867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,24,1,2000.0,SF,False,20.0,10.0,11.992032690609664
920867fc-78ba-e111-bad6-78e3b508f847,LEED,SB,24,0,1500.0,SF,False,10.5,11.0,4.566828887656831
9e0867fc-78ba-e111-bad6-78e3b508f847,Energy Modeling,SB,40,1,2072.0,SF,False,19.75,9.0,5.453910757921107
a20867fc-78ba-e111-bad6-78e3b508f847,Commissioning,SB,51,0,10132.0,SF,False,,,
3d753e15-565c-e211-8a15-78e3b51146cf,Energy Modeling,SB,51,0,8950.0,SF,False,42.0,16.0,3.0226493357153124
8873639b-2038-e311-8b1c-78e3b51146cf,LEED,SB,24,0,4700.0,SF,False,19.75,13.0,6.472412164520832
c2e472e9-1901-e211-8b25-78e3b51146cf,Commissioning,SB,51,0,25081.0,SF,False,130.0,103.0,43.20417257027865
2cc4dfb8-1c01-e211-8b25-78e3b51146cf,Commissioning,SB,51,0,66321.0,SF,False,73.75,29.0,7.85231729604304
dc0da84c-2101-e211-8b25-78e3b51146cf,Commissioning,SB,51,0,10481.0,SF,False,45.25,39.0,17.74163740528553
584993f6-ee07-e211-8b25-78e3b51146cf,Energy Audit,SB,70,0,8950.0,SF,False,,,
4d562f7a-800d-e211-8b25-78e3b51146cf,LEED,SB,24,1,2200.0,SF,False,28.0,10.0,6.373847512269246
53355108-6512-e211-8b25-78e3b51146cf,Commissioning,SB,51,0,12231.0,SF,False,73.25,57.0,19.088687652723877
684b1aa2-9661-e211-8c09-78e3b51146cf,Energy Audit,SB,51,1,14025.0,SF,False,138.0,45.0,3.1540688720507606
886f0d86-856a-e211-8c09-78e3b51146cf,Commissioning,SB,51,1,17353.03,SF,False,139.75,88.0,24.47688864247726
58a7d950-55db-e111-8c2b-78e3b51146cf,LEED,SB,24,0,9520.0,SF,False,73.5,28.0,2.0041479291155877
28b6a23e-6e28-e211-8d52-78e3b51146cf,Commissioning,SB,51,1,9425.0,SF,False,3.0,2.0,5.289636337501797
bf323b1a-0b29-e211-8d52-78e3b51146cf,LEED,SB,24,1,1300.0,SF,False,12.5,4.0,2.562680958541243
ff721a23-0c29-e211-8d52-78e3b51146cf,Energy Audit,SB,24,1,15950.0,SF,False,141.9,47.0,7.589478223372143
e2f5bf39-3dc5-e111-8d5c-78e3b51146cf,LEED,SB,37,0,5281.25,SF,False,25.5,10.0,8.01659171646235
